2017-06-03,2482.25,2344.2680156,2413.0,2455.30084836,23687278.9616,9788.25216392,2419.97024237
2017-06-04,2497.21329063,2374.0,2460.22139999,2483.55,21332021.2482,8691.91844533,2454.23624052
2017-06-05,2635.35652085,2477.48999998,2483.55,2635.35652085,22372229.8379,8772.08464631,2550.38918796
2017-06-06,2894.99999999,2580.0,2635.00000005,2846.0,81923184.4462,29648.7654125,2763.12295997
2017-06-07,2862.54525257,2564.0,2846.00000001,2645.50430872,49070430.3567,17896.3149388,2741.92930357
2017-06-08,2797.14511794,2558.9,2645.50430872,2788.0,34013412.9406,12593.0538438,2700.96621219
2017-06-09,2850.99999949,2769.11589253,2786.16326382,2816.09973687,25275425.9968,8984.74441692,2813.14913634
2017-06-10,2906.16026926,2760.0,2813.0,2811.82022002,30620792.0467,10812.6748957,2831.93495985
2017-06-11,2977.0,2784.00000002,2803.99990001,2937.1,30830678.5958,10719.8627301,2876.03296534
2017-06-12,2965.0,2300.0,2937.1,2571.05013426,88704710.6354,34030.2982762,2606.63923411
2017-06-13,2750.0,2513.58496152,2566.50556852,2676.77469678,42251296.7676,16027.8882987,2636.11125684
2017-06-14,2729.21,2273.1,2671.00086237,2386.78070979,63183088.1359,25265.7772957,2500.73795064
2017-06-15,2459.85750006,2012.0,2386.7807098,2374.46992685,104677533.974,46736.3164686,2239.74720053
2017-06-16,2477.48703455,2240.0,2374.46992799,2435.00000001,43479966.6251,18240.3343243,2383.7264083
2017-06-17,2640.0,2369.61451577,2438.49136377,2607.14769572,36800919.7152,14593.3124916,2521.76603059
2017-06-18,2640.44856603,2408.0,2607.14769572,2492.3,46411759.4783,18380.4819769,2525.05671705
2017-06-19,2596.3421559,2481.49782383,2491.12119074,2583.04709526,28294406.6232,11121.8380634,2544.04051398
2017-06-20,2785.52657367,2563.73,2584.99999992,2668.00000301,36903854.0526,13857.80594,2663.03729554
2017-06-21,2775.81626497,2541.20794418,2668.00000301,2620.0,43815656.0104,16445.2588926,2664.33361106
2017-06-22,2704.94331536,2544.0,2624.90653876,2673.37636987,22304647.5681,8462.66939048,2635.65153486
2017-06-23,2720.0,2650.0,2675.32267508,2670.0,13090231.8644,4866.66585205,2689.77412099
2017-06-24,2687.99999999,2450.92370001,2670.881526,2503.48203847,34088563.7322,13306.0656839,2561.88151645
2017-06-25,2602.08518563,2359.10291486,2503.4303456,2481.8117977,41560204.4336,16729.6142298,2484.22969369
2017-06-26,2508.92659464,2192.00000001,2479.9,2395.28891992,73840480.7529,31333.8750903,2356.57034248
2017-06-27,2515.99999999,2168.333,2393.38025002,2510.0,62426319.7789,26625.3802127,2344.61702631
2017-06-28,2560.79000002,2390.38105202,2510.0,2513.00000002,39676839.1834,16022.4175483,2476.33286698
2017-06-29,2539.5783773,2398.9622295,2517.99999998,2468.47472319,31738707.571,12790.4480709,2481.43828855
2017-06-30,2510.0,2402.11,2466.44776592,2423.6613876,22464915.8079,9118.53276639,2463.6546672
2017-07-01,2441.99999996,2284.0,2423.66138761,2346.54237323,27320209.0197,11557.5559069,2363.83965949
2017-07-02,2465.0,2295.4139943,2346.0,2435.14325217,24458197.6457,10295.8630798,2375.53641266
2017-07-03,2591.89899,2417.54545454,2438.58276941,2536.4577091,32364235.4376,12886.9131782,2511.40323444
2017-07-04,2624.12345003,2530.01475643,2535.69695163,2603.0000001,7872389.93949,3036.42988533,2592.64670576
2017-07-05,2619.90012345,2480.61,2579.9544137,2599.00010597,19375861.1584,7608.23567432,2546.69571077
